id,ipo_id,object_id,valuation_amount,valuation_currency_code,raised_amount,raised_currency_code,public_at,stock_symbol,source_url,source_description,created_at,updated_at
831,901,c:6306,315000000.0,USD,84000000.0,USD,2013-04-12,RALY,http://techcrunch.com/2013/04/12/enterprise-specialist-rally-software-raises-84m-in-ipo-as-shares-pop-28-now-trading-at-18/,"Enterprise Specialist Rally Software Raises $84M In IPO As Shares Pop 28%, Now Trading At $18",2013-04-12 20:25:35,2013-04-12 20:25:42
832,902,c:203897,0.0,USD,0.0,USD,1983-10-14,OTC:COPY,,,2013-05-01 15:57:11,2013-11-13 10:54:18
833,903,c:73898,0.0,USD,0.0,USD,,NYSE:LRN,,,2013-05-03 04:55:38,2013-05-03 04:55:38
834,905,c:235,0.0,USD,0.0,USD,2012-03-02,NASDAQ:BV,,,2013-05-06 18:34:35,2013-05-06 18:34:35
835,906,c:181418,0.0,USD,0.0,USD,2010-12-15,CDON,http://www.nyemissioner.se/planerad-notering/cdon_group_ab/633,Börsnotering i CDON Group AB,2013-05-11 13:33:17,2013-05-13 07:17:26
836,907,c:48911,0.0,USD,0.0,USD,1999-01-01,RSOF,,,2013-05-11 13:36:40,2013-05-13 07:17:34
837,908,c:14839,0.0,USD,254000000.0,USD,2013-05-16,NYSE:DATA,http://techcrunch.com/2013/05/16/tableau-software-to-open-trading-on-the-nyse-at-31-per-share-with-market-symbol-data/,Tableau Software To Open Trading On The NYSE At $31 Per Share With Market Symbol DATA,2013-05-17 03:06:05,2013-05-20 07:28:27
838,909,c:24046,0.0,USD,70000000.0,USD,,NASDAQ:ESPR,,,2013-05-17 11:08:07,2013-05-17 11:08:07
839,910,c:24834,0.0,USD,54000000.0,USD,2013-06-25,NASDAQ:NSTG,http://www.bizjournals.com/seattle/blog/techflash/2013/06/nanostring-technologies-sets-ipo-share.html,NanoString Technologies prices IPO shares at $10,2013-05-21 04:36:44,2013-07-18 18:00:29
840,911,c:213354,0.0,USD,0.0,USD,2013-04-03,NYSE:ACT,,,2013-05-21 05:13:57,2013-10-04 02:49:03
841,912,c:30923,0.0,USD,0.0,USD,,NASDAQ:WCRX,,,2013-05-21 05:14:36,2013-05-21 05:14:36
842,913,c:163271,0.0,USD,0.0,USD,,OTC:ILIU,,,2013-05-21 05:37:02,2013-05-21 05:37:02
843,914,c:213383,0.0,USD,40300000.0,USD,2013-05-20,NASDAQ:RMTI,http://finance.yahoo.com/news/rockwell-medical-closes-40-3-183423369.html?utm_source=twitterfeed&utm_medium=twitter&utm_campaign=DTN+Pharma+News:,Rockwell Medical Closes $40.3 Million Public Offering of Common Stock,2013-05-21 05:50:06,2013-05-21 05:50:06
844,915,c:66694,30000000.0,GBP,3880000.0,GBP,2013-05-21,QXT.L,http://www.growthcompany.co.uk/news/2359378/quixant-joins-aim.thtml,Quixant joins AIM,2013-05-21 10:23:43,2013-05-22 03:17:04
845,917,c:177865,0.0,USD,0.0,USD,,OTC:CICI,,,2013-05-22 02:42:39,2013-05-22 02:42:39
846,918,c:27380,0.0,USD,0.0,USD,,NASDAQ:MBND,,,2013-05-23 05:40:57,2013-05-23 05:40:57
847,919,c:214629,0.0,USD,25000000.0,USD,2013-05-21,NASDAQ:ADHD,http://www.globes.co.il/serveen/globes/docview.asp?did=1000845794,ADHD co Alcobra raises $25m on Nasdaq,2013-05-23 07:13:34,2013-05-23 07:13:34
848,920,c:624,287000000.0,USD,81000000.0,USD,2013-05-23,NYSE:ECOM,http://www.valuewalk.com/2013/05/channeladvisor-corp-ecom-shares-soar-in-ipo-debut/,ChannelAdvisor Corp (ECOM) Shares Soar In IPO Debut,2013-05-24 04:14:33,2013-05-24 04:14:33
849,921,c:215136,232000000.0,USD,77000000.0,USD,2013-05-22,NYSE:BRSS,http://media.corporate-ir.net/media_files/IROL/25/250692/Pricing_Press_Release_GBC.pdf,"GLOBAL BRASS AND COPPER HOLDINGS, INC. ANNOUNCES PRICING OF INITIAL PUBLIC OFFERING",2013-05-24 04:27:33,2013-05-24 04:27:33
850,923,c:104377,0.0,USD,75000000.0,USD,2013-06-27,NYSE:TRMR,http://www.bizjournals.com/newyork/news/2013/06/27/tremor-videos-stock-falls-after-ipo.html?page=all,"Tremor Videos stock falls after IPO, Silvercrest soars",2013-05-24 05:04:39,2013-07-18 18:03:13
851,924,c:140259,0.0,USD,100000000.0,USD,2013-05-07,NASDAQ:PTLA,http://www.nasdaq.com/article/portola-pharmaceuticals-sets-terms-for-100-million-ipo-cm244167,Portola Pharmaceuticals sets terms for $100 million IPO,2013-05-24 05:59:25,2013-05-24 05:59:25
852,925,c:65680,223000000.0,USD,51000000.0,USD,2013-05-23,NASDAQ:PETX,http://www.renaissancecapital.com/ipohome/news/Pet-medication-developer-Aratana-Therapeutics-sets-terms-for-$51-million-IP-14631.html,Pet medication developer Aratana Therapeutics sets terms for $51 million IPO,2013-05-24 06:14:54,2013-05-24 06:14:54
853,926,c:47372,0.0,USD,65000000.0,USD,2007-12-12,NYSE: VIT,http://www.nyse.com/press/1197459690853.html,VanceInfo Technologies Inc. Celebrates IPO on NYSE,2013-05-26 04:33:03,2013-11-13 19:30:03
854,927,c:216850,1100000000.0,USD,333000000.0,USD,2013-05-22,NYSE:CSTM,http://www.constellium.com/media/news-and-press-releases/press-releases-only/constellium-announces-pricing-of-initial-public-offering,Constellium Announces Pricing of Initial Public Offering,2013-05-27 06:47:49,2013-05-27 06:49:47
855,928,c:215167,0.0,USD,0.0,USD,2011-05-27,LON:GLEN,,,2013-05-28 16:25:23,2013-05-28 16:25:23
856,929,c:56788,0.0,USD,0.0,USD,,NASDAQ: AEGR,,,2013-05-31 04:35:08,2013-05-31 04:35:08
857,931,c:219194,0.0,USD,23000000.0,USD,2013-05-30,NASDAQ:EVOK,http://www.fiercebiotech.com/story/san-diego-biotech-files-23m-ipo-gastroparesis-phiii/2013-05-30?utm_source=rss&utm_medium=rss,San Diego biotech files $23M IPO for gastroparesis PhIII,2013-05-31 06:01:27,2013-05-31 06:01:27
858,932,c:86009,0.0,USD,0.0,USD,2008-07-01,Nasdaq:GTAT,,,2013-06-03 16:41:18,2013-06-03 16:41:18
859,933,c:139880,0.0,USD,0.0,USD,2003-06-10,NYSE:KT,,,2013-06-03 18:50:19,2013-06-03 18:50:19
860,934,c:221142,0.0,USD,51600000.0,USD,2013-05-31,NASDAQ:NDAQ,http://ir.nasdaqomx.com/releasedetail.cfm?ReleaseID=768400,NASDAQ Welcomes Kamada Ltd. [KMDA] to The NASDAQ Stock Market,2013-06-04 11:50:43,2013-06-04 11:53:53
861,935,c:47257,0.0,USD,57300000.0,USD,2013-06-04,NASDAQ:ICEL,http://www.genomeweb.com/cellular-dynamics-files-ipo-targeting-573m,Cellular Dynamics Files for IPO Targeting $57.3M,2013-06-05 05:29:39,2013-06-05 05:29:39
862,936,c:56800,0.0,USD,0.0,USD,2010-11-05,OTCBB:NVIV,http://www.massdevice.com/news/invivo-therapeutics-goes-public,InVivo Therapeutics goes public,2013-06-05 19:20:43,2013-06-05 19:21:55
863,937,c:222259,0.0,USD,345000000.0,USD,2013-06-05,NYSE:ATHL,http://www.reuters.com/article/2013/06/05/athlonenergy-ipo-idUSL3N0EH2HB20130605,Apollo-backed Athlon Energy files for IPO of up to $345 mln,2013-06-06 10:14:56,2013-06-06 10:14:56
864,938,c:36788,322000000.0,USD,125000000.0,USD,2013-06-20,NASDAQ:PTCT,http://www.xconomy.com/new-york/2013/06/20/ptc-therapeutics-ipo-raises-125m-despite-checkered-past/,PTC Therapeutics IPO Raises $125M Despite Checkered Past,2013-06-06 10:19:10,2013-06-21 02:55:56
865,939,c:10795,0.0,USD,0.0,USD,2013-06-06,OTC:FNJN,http://www.freshnews.com/news/807957/finjan-holdings-announces-stock-ticker-symbol-change-to-fnjn-,"Finjan Holdings Announces Stock Ticker Symbol Change To ""FNJN""",2013-06-06 15:06:45,2013-06-07 03:32:59
866,940,c:62886,0.0,USD,79000000.0,USD,2013-06-06,NYSE:LITB,http://pevc.dowjones.com/article?an=DJFVW00020130606e966apm31&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020130606e966apm31%26from%3dalert%26pid%3d32,LightInTheBox Raises $79M in U.S. IPO,2013-06-07 03:28:38,2013-06-07 03:28:38
867,941,c:171885,0.0,USD,15000000.0,USD,2013-06-06,OTC:CGIX,http://www.genomeweb.com/arrays/cancer-genetics-files-15m-stock-offering,Cancer Genetics Files for $15M Stock Offering,2013-06-07 07:02:22,2013-06-07 07:02:22
868,942,c:63884,0.0,USD,0.0,USD,,NASDAQ: ENTR,,,2013-06-07 09:44:20,2013-06-07 09:44:20
869,943,c:65984,0.0,USD,0.0,USD,1990-01-01,NYSE:TFX,,,2013-06-07 10:19:49,2013-10-31 03:01:18
870,944,c:72361,314000000.0,USD,75000000.0,USD,2013-06-07,NYSE:TXTR,http://www.texturacorp.com/news/Textura%20Pricing%20Press%20Release%20_5%20mil%20shares.pdf,Textura Corporation Prices Initial Public Offering,2013-06-08 04:36:27,2013-06-08 04:36:27
871,945,c:37431,0.0,USD,0.0,USD,2012-02-17,OTC:TNTY,,,2013-06-10 03:05:55,2013-06-10 03:06:45
872,946,c:3526,0.0,USD,0.0,USD,2011-04-21,MKTG,http://www.responsys.com/marketing-resources/news-and-events/news-detail?entry=2353,Responsys Announces Pricing of Initial Public Offering,2013-06-10 21:50:10,2013-06-10 23:33:04
873,947,c:179475,0.0,USD,0.0,USD,2009-06-23,MAHH.BO,http://articles.economictimes.indiatimes.com/2009-06-22/news/27665569_1_holidays-resorts-india-mhril-new-resorts,Mahindra Holidays IPO,2013-06-11 09:00:30,2013-06-11 17:09:31
874,948,c:38752,0.0,USD,86000000.0,USD,2013-06-10,NASDAQ:AGIO,http://www.reuters.com/article/2013/06/10/us-agios-ipo-idUSBRE95915I20130610,Agios Pharmaceuticals files for IPO of up to $86 million,2013-06-11 11:54:23,2013-06-11 11:54:23
875,949,c:224595,0.0,USD,0.0,USD,,NASDAQ:QCOR,,,2013-06-12 06:00:45,2013-06-12 06:00:45
876,950,c:44687,0.0,USD,128250000.0,USD,2013-06-11,NYSE:GIMO,http://www.bizjournals.com/sanjose/news/2013/06/11/gigamon-ipo-brings-in-1285m-prices.html,"Gigamon IPO brings in $128.25M, prices at mid-range",2013-06-12 10:19:18,2013-08-12 18:08:53
877,951,c:225119,0.0,USD,0.0,USD,2005-06-23,NASDAQ:GAIN,,,2013-06-13 09:34:02,2013-10-04 04:06:55
878,952,c:67218,0.0,USD,1000000000.0,USD,2013-06-13,NYSE:COTY,http://www.altassets.net/private-equity-news/by-news-type/deal-news/private-equity-backed-coty-raises-1bn-via-ipo.html?utm_source=twitterfeed&utm_medium=twitter,Private equity-backed Coty raises $1bn via IPO,2013-06-13 10:44:24,2013-06-13 10:44:24
879,953,c:225501,0.0,USD,1330000000.0,USD,2013-06-13,NASDAQ:HDS,http://www.reuters.com/article/2013/06/13/hdsupply-ipo-idUSL3N0EP3CG20130613?feedType=RSS&feedName=privateEquity,Carlyle-backed HD Supply plans to raise $1.33 bln in IPO,2013-06-14 04:05:47,2013-06-14 04:05:47
880,954,c:225619,0.0,USD,1600000000.0,USD,2013-06-13,NYSE:AR,http://www.reuters.com/article/2013/06/13/antero-ipo-idUSL3N0EP3SK20130613,UPDATE 1-Warburg-controlled Antero Resources files for $1 bln IPO,2013-06-14 06:12:07,2013-10-14 13:22:47
881,955,c:225684,0.0,USD,0.0,USD,2013-06-13,NASDAQ: OGXI,,,2013-06-14 07:34:24,2013-06-14 07:34:24
882,956,c:209318,3620128462.0,USD,599850000.0,USD,2013-06-14,NASDAQ:CDW,http://gulfnews.com/business/markets/cdw-corporation-to-raise-641-7-million-through-ipo-1.1197759,Business | Markets  CDW Corporation to raise $641.7 million through IPO,2013-06-17 03:56:15,2013-06-17 04:19:00
883,957,c:68572,0.0,USD,69000000.0,USD,2013-06-14,NASDAQ :CNAT,http://www.nasdaq.com/article/biotech-conatus-pharmaceuticals-files-for-a-69-million-ipo-cm253176,Conatus Pharmaceuticals Files for IPO,2013-06-17 06:41:23,2013-06-17 06:41:23
884,958,c:36920,0.0,USD,230000000.0,USD,2013-06-17,NASDAQ:SALE,http://techcrunch.com/2013/06/17/online-coupon-giant-retailmenot-formerly-whaleshark-media-files-for-230m-ipo/,Online Coupon Giant RetailMeNot (Formerly WhaleShark Media) Files For $230M IPO,2013-06-17 23:11:20,2013-06-18 04:28:53
885,959,c:33411,0.0,USD,60000000.0,USD,2013-05-21,NASDAQ:EPZM,http://www.renaissancecapital.com/ipohome/news/Biopharmaceutical-company-Epizyme-sets-terms-for-$60-million-IPO-14577.html?utm_source=dlvr.it&utm_medium=twitter,Biopharmaceutical company Epizyme sets terms for $60 million IPO,2013-06-18 03:09:59,2013-06-18 03:12:40
886,960,c:220180,0.0,USD,75000000.0,USD,2013-06-17,NASDAQ:NDLS,http://www.renaissancecapital.com/ipohome/news/Fast-casual-restaurant-chain-Noodles-&-Company-sets-terms-for-$75-million-I-14903.html?utm_source=dlvr.it&utm_medium=twitter,Fast-casual restaurant chain Noodles & Company sets terms for $75 million IPO,2013-06-18 04:23:04,2013-06-18 04:23:04
887,962,c:168168,0.0,USD,75000000.0,USD,2013-06-17,NASDAQ:ONTX,http://www.fiercebiotech.com/story/onconova-files-75m-ipo-new-offerings-sizzle/2013-06-17?utm_source=rss&utm_medium=rss&utm_source=twitterfeed&utm_medium=twitter,Onconova files $75M IPO as new offerings sizzle  Read more: Onconova files $75M IPO as new offerings sizzle - FierceBiotech http://www.fiercebiotech.com/story/onconova-files-75m-ipo-new-offerings-sizzle/2013-06-17#ixzz2WXbuwlzI Subscribe at FierceBiotech,2013-06-18 05:03:12,2013-06-18 09:49:47
888,963,c:227543,0.0,USD,212000000.0,USD,2013-06-17,NYSE:WPT,http://www.renaissancecapital.com/ipohome/news/Oil-storage-company-World-Point-Terminals-files-for-a-$212-million-IPO-14913.html?utm_source=dlvr.it&utm_medium=twitter,Oil storage company World Point Terminals files for a $212 million IPO,2013-06-18 06:25:24,2013-06-18 06:25:24
889,964,c:227580,0.0,USD,115000000.0,USD,2013-06-14,NYSE:IACG,http://www.renaissancecapital.com/ipohome/news/Wilbur-Ross-backed-global-auto-components-supplier-IAC-Group-files-for-a-$1-14888.html?utm_source=dlvr.it&utm_medium=twitter,Wilbur Ross-backed global auto components supplier IAC Group files for a $115 million IPO,2013-06-18 06:37:12,2013-06-18 06:37:12
890,965,c:208845,0.0,USD,21700000.0,USD,,NASDAQ:TTHI,,,2013-06-18 06:40:48,2013-08-05 03:26:08
891,966,c:227610,0.0,USD,60000000.0,USD,2013-06-17,LSE:SFT,http://blogs.wsj.com/moneybeat/2013/06/17/alibaba-backed-sinosoft-tech-plans-60-million-hong-kong-ipo/,http://t.co/PDpV94D9HR,2013-06-18 07:03:28,2013-06-18 07:03:28
892,967,c:56007,0.0,USD,0.0,USD,,NASDAQ:ASTI,,,2013-06-18 10:50:19,2013-06-18 10:57:46
893,968,c:228072,0.0,USD,0.0,USD,,NYSE:EME,,,2013-06-19 03:52:42,2013-06-19 03:52:42
894,969,c:24713,0.0,USD,78000000.0,USD,2013-06-18,NASDAQ:RNA,http://www.renaissancecapital.com/ipohome/news/RNA-therapeutics-biotech-Prosensa-sets-terms-for-$60-million-IPO-14921.html?utm_source=dlvr.it&utm_medium=twitter,RNA therapeutics biotech Prosensa sets terms for $60 million IPO,2013-06-19 04:14:58,2013-06-29 02:30:58
895,970,c:228119,0.0,USD,145000000.0,USD,2013-06-18,NASDAQ:IRKO,http://www.renaissancecapital.com/ipohome/news/Iroko-Pharmaceuticals-files-for-a-$145-million-IPO-14928.html?utm_source=dlvr.it&utm_medium=twitter,Iroko Pharmaceuticals files for a $145 million IPO,2013-06-19 04:44:12,2013-06-19 04:44:12
896,971,c:43753,0.0,USD,101000000.0,USD,2013-06-18,NASDAQ:BLUE,http://www.fiercebiotech.com/story/bluebird-ipo-busts-out-raises-101m-biotech-offerings-turn-red-hot/2013-06-18,"Bluebird IPO busts out, raises $101M as biotech offerings turn red hot  Read more: Bluebird IPO busts out, raises $101M as biotech offerings turn red hot - FierceBiotech http://www.fiercebiotech.com/story/bluebird-ipo-busts-out-raises-101m-biotech-offerin",2013-06-19 04:57:58,2013-06-19 04:57:58
897,972,c:196984,0.0,USD,0.0,USD,,Nasdaq:EXAS,,,2013-06-19 05:23:45,2013-06-19 05:23:45
898,973,c:27657,0.0,USD,80000000.0,USD,2013-05-28,NYSE:LXFT,http://rusbase.com/news/author/benhopkins/luxoft-holding-files-ipo/,Luxoft Holding files for IPO,2013-06-20 03:13:01,2013-06-20 03:15:15
899,974,c:44254,0.0,USD,0.0,USD,,sdfsdf,,,2013-06-20 03:41:11,2013-06-20 03:41:11
900,975,c:228586,0.0,USD,0.0,USD,,NASDAQ:AVHI,,,2013-06-20 05:01:06,2013-06-20 05:01:06
901,976,c:17181,0.0,USD,0.0,USD,2009-08-07,KOSDAQ:063080,,,2013-06-20 05:12:48,2013-06-20 05:12:48
902,977,c:228623,0.0,USD,10000000.0,USD,2013-06-19,NYSE:PAL,http://t.co/Uo1RVqSfnt,North American Palladium Announces Closing of First $10-Million Tranche of Private Placement of Flow-Through Shares,2013-06-20 06:47:27,2013-06-20 06:47:27
903,978,c:32980,0.0,USD,0.0,USD,,NASDAQ:POWR,,,2013-06-20 13:40:15,2013-06-20 13:40:15
904,979,c:164449,0.0,USD,0.0,USD,,NASDAQ:CG,,,2013-06-21 03:19:41,2013-06-21 03:26:39
905,980,c:37437,0.0,USD,642000000.0,USD,2013-06-17,NASDAQ:CDW,http://thevarguy.com/information-technology-merger-and-acquistion-news/technology-ipo-cdw-files-raise-642-million?utm_source=062013&utm_medium=TVG&utm_campaign=NL&elq=~~eloqua..type--emailfield..syntax--recipientid~~&elqCampaignId=~~eloqua..type--campaign,Technology IPO: CDW Files to Raise $642 Million,2013-06-21 04:13:19,2013-06-21 04:13:19
906,981,c:75365,0.0,USD,80000000.0,USD,2013-05-10,NYSE:BIOA,http://www.biofuelsdigest.com/bdigest/2013/05/10/bioamber-completes-ipo/?utm_source=twitterfeed&utm_medium=twitter,BioAmber completes IPO,2013-06-21 04:22:05,2013-06-21 04:22:05
907,982,c:24930,0.0,USD,947000000.0,USD,2013-05-09,NYSE:Q,http://uk.reuters.com/article/2013/05/09/us-quintiles-ipo-idUKBRE94801C20130509,Quintiles IPO raises more-than-planned $947 million as stocks rally,2013-06-21 04:40:55,2013-06-21 04:48:52
908,983,c:229116,0.0,USD,250000000.0,USD,2013-06-20,NASDAQ:EAGL,http://www.renaissancecapital.com/ipohome/news/Blank-check-company-Silver-Eagle-Acquisition-files-and-sets-terms-for-$250--14953.html?utm_source=dlvr.it&utm_medium=twitter,Blank check company Silver Eagle Acquisition files and sets terms for $250 million IPO,2013-06-21 06:18:12,2013-06-21 06:18:12
909,984,c:35727,0.0,USD,0.0,USD,,NASDAQ:ECTE,,,2013-06-21 06:31:30,2013-06-21 06:31:30
910,985,c:229301,0.0,USD,575000000.0,USD,2013-06-14,NYSE:MEP,http://www.renaissancecapital.com/ipohome/news/Enbridge-Energy-Partners-files-for-$575-million-IPO-of-Midcoast-Energy-Part-14881.html?utm_source=dlvr.it&utm_medium=twitter,Enbridge Energy Partners files for $575 million IPO of Midcoast Energy Partners  6/14/13,2013-06-21 11:18:33,2013-06-21 11:18:33
911,986,c:229328,0.0,USD,966000000.0,USD,2013-08-14,NYSE:EVHC,http://www.renaissancecapital.com/ipohome/news/Envision-Healthcare-prices-upsized-IPO-at-$23-high-end-raising-$966-million-15551.html?utm_source=dlvr.it&utm_medium=twitter,"Envision Healthcare prices upsized IPO at $23 high end, raising $966 million",2013-06-21 11:53:10,2013-08-14 07:04:06
912,987,c:144059,0.0,USD,187000000.0,USD,2013-06-21,NASDAQ:GOGO,http://skift.com/2013/06/21/gogo-ipo-raises-187-million-with-plans-for-international-expansion/,Gogo IPO raises $187 million with plans for international expansion,2013-06-22 03:14:48,2013-06-22 03:14:48
913,988,c:175876,0.0,USD,0.0,USD,,NYSE:RAD,,,2013-06-22 03:55:00,2013-06-22 03:55:00
914,989,c:57216,0.0,USD,0.0,USD,,NYSE:PRI,,,2013-06-24 11:44:59,2013-06-24 11:44:59
915,991,c:230996,0.0,USD,0.0,USD,2013-06-24,NASDAQ:OLED,http://www.freshnews.com/news/814005/infinity-reports-phase-1-data-showing-encouraging-clinical-activity-ipi-145-across-broa,Universal Display Corporation Stock Symbol Changes to OLED,2013-06-25 03:34:21,2013-06-25 03:34:21
916,992,c:52388,0.0,USD,0.0,USD,,NASDAQ:ATNY,,,2013-06-25 12:17:52,2013-06-25 12:17:52
917,994,c:207014,0.0,USD,0.0,USD,,NASDAQ:CYTK,,,2013-06-26 04:01:43,2013-06-26 04:01:43
918,996,c:148258,0.0,USD,0.0,USD,2008-07-03,NASDAQ:SSYS,,,2013-06-26 21:31:22,2013-06-26 21:31:22
919,997,c:191451,0.0,USD,0.0,USD,2012-11-27,OTC:ECAU,,,2013-06-28 03:00:02,2013-06-28 03:22:38
920,998,c:202665,0.0,USD,0.0,USD,2004-07-28,NASDAQ:MNKD,,,2013-07-01 13:44:17,2013-07-01 13:45:21
921,999,c:233822,0.0,USD,0.0,USD,,TLV:NSVX,,,2013-07-02 03:18:41,2013-07-02 03:18:41
922,1000,c:5067,0.0,USD,60000000.0,USD,2013-07-01,NASDAQ;CTRL,http://gigaom.com/2013/07/01/connected-home-startup-control4-files-for-an-ipo-for-up-to-60m/,Connected home startup Control4 files for an IPO for up to $60M,2013-07-02 04:13:24,2013-07-02 04:13:24
923,1001,c:73152,0.0,USD,60000000.0,USD,2013-07-01,NASDAQ:MBII,http://pevc.dowjones.com/article?an=DJFVW00020130701e971u5v7j&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%2farticle%3fan%3dDJFVW00020130701e971u5v7j%26from%3dalert%26pid%3d32,Marrone Bio Innovations Files IPO,2013-07-02 04:22:10,2013-07-02 04:22:50
924,1002,c:1063,0.0,USD,65000000.0,USD,2013-07-02,NYSE:YUME,http://techcrunch.com/2013/07/02/yume-ipo/,"Main Event Page news Comment 0 inShare9 Another Video Ad Network Plans To Go Public, As YuMe Files For $65 Million IPO",2013-07-03 00:00:56,2013-07-03 00:00:56
925,1004,c:69009,0.0,USD,0.0,USD,,OTC:AVTC,,,2013-07-04 03:34:46,2013-07-04 03:34:46
926,1005,c:155640,0.0,USD,0.0,USD,,NASDAQ:NETE,,,2013-07-04 03:51:21,2013-07-04 03:51:21
927,1007,c:181366,0.0,USD,0.0,USD,2000-01-01,NASDAQ:SRPT,,,2013-07-05 12:54:06,2013-07-05 12:54:49
928,1008,c:217400,0.0,USD,0.0,USD,2011-01-05,OTC:ALQA,,,2013-07-08 12:36:54,2013-11-08 03:28:31
929,1009,c:235777,0.0,USD,128000000.0,USD,2013-08-08,NASDAQ:FOXF,http://www.bizjournals.com/sanjose/news/2013/08/08/fox-raises-128m-in-public-market-debut.html?ana=RSS&s=article_search&utm_source=twitterfeed&utm_medium=twitter&utm_campaign=Feed%3A+bizj_sanjose+%28Silicon+Valley+%2F+San+Jose+Business+Journal%29,"Fox raises $128M in public debut, ends day up 24%",2013-07-09 04:24:09,2013-08-09 03:18:34
930,1010,c:24131,0.0,USD,82000000.0,USD,2013-07-18,NASDAQ:OMED,http://www.bizjournals.com/sanjose/news/2013/07/18/oncomed-prices-high-raises-82m-in-ipo.html?ana=RSS&s=article_search&utm_source=twitterfeed&utm_medium=twitter&utm_campaign=Feed%3A+bizj_sanjose+%28Silicon+Valley+%2F+San+Jose+Business+Journal%29,OncoMed soars 60% after $82M IPO,2013-07-09 05:11:19,2013-07-19 03:38:15
931,1011,c:218734,0.0,USD,0.0,USD,,OTCQB:AVXL,,,2013-07-09 06:08:51,2013-07-09 06:08:51
932,1012,c:219568,0.0,USD,0.0,USD,,NASDAQ:HAS,,,2013-07-09 14:43:49,2013-07-09 14:44:36
933,1013,c:149998,0.0,USD,0.0,USD,,NASDAQ:ACLS,,,2013-07-10 03:55:59,2013-07-10 05:39:29
934,1014,c:3399,0.0,USD,117600000.0,USD,2013-07-09,NYSE:CVT,http://www.washingtonpost.com/business/capitalbusiness/mclean-based-cvent-raises-1176m-in-ipo/2013/08/09/60c6a634-ffb0-11e2-9a3e-916de805f65d_story.html,McLean-based Cvent raises $117.6M in IPO,2013-07-10 04:43:48,2013-08-12 06:58:04
935,1015,c:24028,0.0,USD,160000000.0,USD,2013-08-08,NYSE:XON,http://wraltechwire.com/synthetic-bio-company-intrexon-raises-160m-in-ipo/12756258/,Synthetic bio company Intrexon raises $160M in IPO,2013-07-10 04:53:26,2013-08-09 04:26:30
936,1016,c:236144,0.0,USD,147000000.0,USD,2013-07-09,TSX:ISV,http://canadianprivateequity.com/information-services-corporation-closes-147-million-privatization-ipo/2013/07/09/?utm_content=buffer9297a&utm_source=buffer&utm_medium=linkedin&utm_campaign=Buffer,Information Services Corporation closes $147 million privatization IPO,2013-07-10 05:18:59,2013-07-10 05:23:49
937,1017,c:233860,0.0,USD,0.0,USD,,NASDAQ:MYL,,,2013-07-10 07:13:54,2013-07-10 07:13:54
938,1019,c:584,0.0,USD,0.0,USD,,NASDAQ:UNTD,,,2013-07-11 18:19:00,2013-07-11 18:19:00
939,1020,c:70725,367000000.0,USD,109000000.0,USD,2010-11-01,SODA,http://www.globes.co.il/serveen/globes/docview.asp?did=1000598603&fid=1725,SodaStream IPO makes a splash on Nasdaq,2013-07-16 10:23:56,2013-07-16 12:18:23
940,1021,c:38270,0.0,USD,0.0,USD,,OTC:MEDL,,,2013-07-16 12:06:30,2013-07-16 12:06:30
941,1022,c:100844,0.0,USD,0.0,USD,2007-08-01,ATTU,http://www.attunity.com/news/attunity-receives-nasdaq%E2%80%99s-approval-trade-nasdaq-capital-market,ATTUNITY receives Nasdaqs approval to trade on the Nasdaq Capital Market,2013-07-16 16:05:56,2013-07-16 17:51:40
942,1023,c:238118,0.0,USD,0.0,USD,2008-01-17,NASDAQ:EZCH,,,2013-07-16 16:15:44,2013-12-04 03:48:12
943,1024,c:23054,0.0,USD,150000000.0,USD,2011-01-01,Velt,http://mcommerce.roamdata.com/2011/01/mobile-ad-firm-velti-raises-150-million-in-u-s-ipo/,"ROAM DATA SMART MCOMMERCE NEWS ROAM Data Smart mCommerceThe definitive source for ALL things related to ""mcommerce"" and mobile commerce. CommentsPosts  HOME ABOUT ROAM BLOGGER « HP CEO says new webOS products soon, another announcement coming in March",2013-07-16 16:19:31,2013-07-16 17:54:15
944,1025,c:223425,210000000.0,USD,69000000.0,USD,2004-06-10,PDSN,http://www.nasdaq.com/markets/ipos/company/powerdsine-ltd-636727-39631,POWERDSINE LTD (PDSN) IPO,2013-07-16 17:14:57,2013-07-16 18:02:15
945,1026,c:13922,1096000000.0,USD,160.0,USD,2011-05-04,RPXC,http://www.businessweek.com/ap/financialnews/D9N0JP5G0.htm and http://ycharts.com/companies/RPXC/market_cap,RPX raises about $159.6M from its IPO,2013-07-17 04:00:28,2013-07-17 09:51:54
946,1027,c:238321,0.0,USD,0.0,USD,,TSX:AD,,,2013-07-17 04:03:30,2013-07-17 04:03:30
947,1028,c:50214,0.0,USD,0.0,USD,,NASDAQ:RGLS,,,2013-07-17 13:42:46,2013-07-17 13:42:46
948,1029,c:210969,794000000.0,USD,187000000.0,USD,1999-03-25,ONEM,http://www.nasdaq.com/markets/ipos/company/onemain-com-inc-10367-4537,NASDAQ: ONEMAIN IPO,2013-07-17 13:55:16,2013-07-17 14:40:32
